14.53,14.65,14.14001,14.26,7228100,7.89992
14.90999,15.06,14.31,14.58,9293600,8.0772
15.04001,15.08999,14.61,14.88999,9058400,8.24893
16.11,16.30001,14.85,15.15001,16886700,8.39298
15.80999,16.43999,15.64999,16.32001,13990200,9.04115
16.20,16.36999,15.59,15.77,13119900,8.73645
15.89999,16.38,15.60001,15.82999,14675700,8.76968
16.33,16.52,16.00,16.09999,14304600,8.91926
17.11001,17.12,15.80,16.63999,22931100,9.21842
17.64,18.28998,17.23,17.35,30007500,9.61176
16.67,18.01008,16.54,17.91,31521400,9.92199
16.59001,16.88,16.25,16.70,17279200,9.25166
17.01,17.20001,16.16999,16.72999,25861400,9.26828
17.08999,18.07992,16.83,17.20001,27075000,9.52866
17.58001,18.59994,16.63,17.60999,39846500,9.75579
15.68,17.13001,15.59,17.13001,41188200,9.48988
14.50001,15.57,14.25001,15.57,36236700,8.62565
14.90,14.90,13.78001,14.15,34959300,7.83898
14.18,15.13001,13.90,15.13001,39321200,8.3819
13.60001,14.63,13.46,13.75,41021900,7.61739
13.45,13.69001,13.15001,13.50,22573500,7.47889
14.05001,14.16001,13.01,13.39,34929500,7.41795
13.90,14.68001,13.71001,14.45999,44465300,8.01072
13.66,14.36,13.52,13.88,52054900,7.6894
11.89001,13.05,11.70,13.05,28566400,7.22959
11.45,12.38999,11.35001,11.86,31056200,6.57034
10.51,11.26001,10.45001,11.26001,17423700,6.23795
10.10,10.60999,10.04999,10.24,8824300,5.67288
9.77999,10.13,9.73001,10.02001,5138200,5.551
9.68,9.92,9.65,9.77999,5646100,5.41804
9.65,9.85,9.61999,9.68,4568300,5.36264
9.34999,9.59999,9.34,9.59999,2605000,5.31832
9.48001,9.54,9.29,9.34,2454200,5.17428
9.47,9.61,9.46001,9.49,2521000,5.25738
9.48001,9.48001,9.48001,9.48001,000,5.25184
9.39001,9.54,9.30001,9.48001,3200300,5.25184
9.52999,9.68,9.34999,9.39001,5651600,5.20198
9.31,9.61,9.31,9.59,5659900,5.31278
9.61999,9.70999,9.52999,9.61,2646600,5.32386
9.37001,9.73001,9.37001,9.63,4910400,5.33494
9.21001,9.37001,9.18,9.36,1647600,5.18536
9.25,9.36,9.21001,9.23,1679000,5.11335
9.19001,9.25999,9.09,9.25999,1164300,5.12996
9.14,9.28001,9.11,9.19001,1442800,5.09119
9.05999,9.14,8.98999,9.07999,1473700,5.03024
9.07,9.13,8.96,9.07999,1839400,5.03024
9.29,9.43999,9.07999,9.11,2618000,5.04686
9.21001,9.40,9.21001,9.29,2901000,5.1027
9.23999,9.34,9.16999,9.25,1890700,5.08074
9.14999,9.28001,9.05,9.25,3391600,5.08074
9.30001,9.34999,8.98,9.10001,5937200,4.99835
9.65,9.67,9.38,9.39001,4812500,5.15764
9.70,9.81,9.52999,9.68,2097900,5.31692
9.74,9.97,9.68,9.82001,2685200,5.39382
9.52999,9.68999,9.45,9.66001,1517600,5.30594
9.52999,9.52999,9.52999,9.52999,000,5.23453
9.52999,9.52999,9.52999,9.52999,000,5.23453
9.59,9.67,9.47,9.52999,1724600,5.23453
9.30001,9.63,9.22,9.55001,1882800,5.24552
9.61,9.61,8.95,9.58,3803300,5.26199
10.00001,10.02001,9.58,9.70,3057000,5.32791
9.72,10.04999,9.50999,10.00001,4393900,5.49269
9.86999,9.90,9.70999,9.75001,3208400,5.35537
9.72,10.20001,9.72,10.00001,7327700,5.49269
10.69999,10.69999,10.69999,10.69999,000,5.87717
10.69999,10.69999,10.69999,10.69999,000,5.87717
10.69999,10.69999,10.69999,10.69999,000,5.87717
10.69999,10.69999,10.69999,10.69999,000,5.87717
10.69999,10.69999,10.69999,10.69999,000,5.87717
10.69999,10.69999,10.69999,10.69999,000,5.87717
10.69999,10.69999,10.69999,10.69999,000,5.87717
10.69999,10.69999,10.69999,10.69999,000,5.87717
10.69999,10.69999,10.69999,10.69999,000,5.87717
10.69999,10.69999,10.69999,10.69999,000,5.87717
10.69999,10.69999,10.69999,10.69999,000,5.87717
9.76,10.69999,9.72,10.69999,11555800,5.87717
9.70999,9.81,9.64001,9.73001,3315000,5.34439
9.73001,9.88999,9.61,9.70999,2253300,5.33339
9.65,9.82001,9.56,9.79999,2107100,5.38283
9.95,10.00001,9.48001,9.59999,4873800,5.27298
10.58999,10.65001,9.75001,10.08,4607100,5.53663
10.76999,10.78,10.51,10.67,3310400,5.8607
10.82,10.87,10.65001,10.76,2537300,5.91013
10.62,10.83001,10.51999,10.76999,3072100,5.91562
10.39,10.72001,10.31,10.63001,3771400,5.83873
10.22,10.51,9.94,10.48,4626100,5.75633
10.71,10.87999,10.24999,10.26,4873600,5.6355
10.62,10.80,10.48,10.75,3790100,5.90464
10.54001,10.84,10.51999,10.58999,3990200,5.81675
10.24999,10.60,10.17,10.58999,4196200,5.81675
10.04999,10.22,10.04,10.15999,2624300,5.58057
10.08,10.13999,9.95,10.10,2503600,5.54761
9.91001,10.15,9.82001,10.03,2605900,5.50916
9.94,10.06999,9.82001,9.95,2788300,5.46523
10.44,10.44,9.92,9.94,4185000,5.45973
10.73,10.87999,10.36001,10.47001,5739300,5.75085
10.51,10.96,10.42,10.78999,5188600,5.9266
10.57,11.09,10.48,10.67999,7801900,5.86619
10.49999,10.69999,10.31,10.51999,5015400,5.7783
10.42,10.99001,10.33,10.75,7347400,5.90464
10.18001,10.45001,9.99,10.40999,4309600,5.71788
10.69999,10.87999,10.08,10.11001,5179000,5.55311
10.40999,10.58999,10.13999,10.47001,4431800,5.75085
11.83,12.13,10.63001,10.67999,10123500,5.86619
11.57,11.86999,11.32,11.81,4813100,6.48686
11.59999,11.83,11.34,11.70,5099400,6.42644
11.73001,12.13,11.52,11.59999,8631600,6.37151
12.00001,12.04999,11.61,11.84,8759700,6.50334
12.49999,12.56,12.00001,12.13999,12431600,6.66812
12.54001,12.67999,12.10,12.61001,12515600,6.92628
11.47,12.71,11.47,12.55,19475600,6.89332
11.00,12.27001,10.94999,11.55001,17151000,6.34406
10.66,11.14999,10.40999,11.14999,10135800,6.12434
10.72001,10.80,10.38001,10.66,8308600,5.8552
10.31999,10.96999,10.22999,10.72001,9451400,5.88816
10.01,10.31999,9.90,10.30,3825200,5.65747
10.06,10.06,10.06,10.06,000,5.52564
10.06,10.06,10.06,10.06,000,5.52564
10.06,10.06,10.06,10.06,000,5.52564
10.06,10.06,10.06,10.06,000,5.52564
10.22999,10.22999,9.97,10.06,3167400,5.52564
9.97999,10.35,9.97999,10.27001,4819700,5.64099
10.10,10.39,9.97,9.99,6758600,5.48719
10.17,10.38001,10.01,10.15999,6192800,5.58057
10.30,10.48,10.18001,10.18001,9016800,5.59156
9.75001,10.67999,9.64001,10.47001,16375200,5.75085
9.59999,9.81,9.52999,9.70999,7404800,5.33339
9.28001,9.73001,9.22,9.64001,6791600,5.29495
9.41999,9.54,9.10001,9.28001,4113200,5.09722
9.23,9.47,9.16999,9.41,4613600,5.16862
9.38,9.40,9.22,9.25999,3367900,5.08622
9.29,9.39001,9.16,9.39001,4271700,5.15764
8.96,9.28001,8.80999,9.27,4024000,5.09172
8.89,9.12001,8.83001,8.95,3289200,4.91595
9.10001,9.16,8.80,8.89999,4150800,4.88849
9.23999,9.59,9.21001,9.23,7380600,5.06975
9.13,9.37001,9.11,9.31,4865400,5.11369
8.94001,9.16,8.76001,9.11,2932400,5.00384
9.45,9.59,8.95,8.98,5203700,4.93243
9.43999,9.57001,9.32999,9.48001,5653500,5.20707
9.18,9.50999,9.10001,9.43999,5099900,5.18509
9.18,9.18,9.18,9.18,000,5.04229
9.32999,9.50,9.13,9.18,4402300,5.04229
9.30001,9.36,9.21001,9.34,3487400,5.13017
8.95,9.25,8.87,9.22,3715700,5.06426
9.22,9.34999,8.92001,8.92001,3524200,4.89948
9.01001,9.29,8.89999,9.29,4566500,5.1027
8.96999,9.12001,8.85001,9.02,2701600,4.9544
8.83001,9.03001,8.51,8.94001,2716500,4.91047
8.80999,8.91,8.71999,8.77,2062900,4.81708
8.87,9.04,8.80,8.84,2694300,4.85553
9.25999,9.27,8.80,8.89999,4271900,4.88849
9.11,9.25999,9.07999,9.19001,3158200,5.04778
9.36,9.36,9.03001,9.13,4692900,5.01482
9.38,9.41999,9.18,9.37001,6105100,5.14665
9.46001,9.48001,9.30001,9.41999,5644500,5.17411
9.56,9.66001,9.30001,9.41999,9136700,5.17411
9.16999,9.76,9.14999,9.74,15935300,5.34988
8.87999,9.25,8.87,9.14999,8231500,5.02581
8.74001,8.95,8.74001,8.87,5369000,4.87202
8.78999,9.03001,8.65001,8.82,8292600,4.84455
8.65001,9.20,8.64,8.83001,12735100,4.85005
8.69999,8.92001,8.35,8.74001,15027100,4.80061
9.58,9.66001,9.28001,9.28001,8753900,5.09722
10.31999,10.46,10.03,10.31,16405600,5.66296
10.13999,10.46,9.95,10.31999,16961600,5.66845
9.97999,10.15,9.82001,10.06,10578900,5.52564
9.82001,10.13,9.70,10.06999,13790500,5.53113
10.00001,10.02001,9.56,9.79999,13993500,5.38283
9.95,10.96999,9.88999,10.06,20788900,5.52564
10.49999,10.74001,10.11001,10.11001,31416100,5.55311
10.00001,11.23,9.75001,10.96999,43239900,6.02547
10.24999,10.24999,9.90,10.24999,50302700,5.63
9.32,9.32,9.32,9.32,4191200,5.11919
7.68001,8.47001,7.67,8.47001,8546900,4.65231
7.43999,7.75001,7.39001,7.70,3304000,4.22937
7.50001,7.66001,7.43,7.45,2878000,4.09205
7.39001,7.59001,7.38,7.52999,1960400,4.13599
7.27999,7.45999,7.22,7.42,1182000,4.07557
7.45,7.45,7.22,7.25,1704600,3.9822
7.36999,7.52,7.36,7.48001,2001000,4.10853
7.42,7.49,7.36999,7.38,1348600,4.0536
7.33,7.43999,7.27999,7.43999,1562900,4.08656
7.30001,7.36999,7.29,7.36,1261600,4.04262
7.32001,7.36999,7.25,7.29,1255900,4.00417
7.41001,7.41001,7.25,7.30001,1702100,4.00967
7.30001,7.42,7.25,7.40,1928900,4.06459
7.70999,7.76,7.09999,7.30001,4019300,4.00967
7.81999,7.87,7.59001,7.72999,1990200,4.24584
8.10,8.15,7.79,7.79999,3616800,4.28429
8.14,8.22001,8.04001,8.12,1993100,4.46006
8.50,8.50,8.12,8.13001,4025300,4.46556
8.40001,8.51,8.28,8.30,5646700,4.55893
8.15999,8.44,8.15,8.39,6769400,4.60836
8.11001,8.17999,8.08999,8.14,1884000,4.47104
8.23,8.26999,8.06999,8.12,3536000,4.46006
8.30,8.33999,8.01,8.05,3457100,4.42161
8.30,8.35,8.17999,8.30,3741400,4.55893
8.24,8.42,8.20001,8.29001,3780900,4.55344
8.13001,8.23,8.08999,8.21,3430400,4.50949
8.23,8.23,8.08,8.11001,3276500,4.45457
8.17999,8.26999,8.15999,8.22001,3270100,4.51499
8.15999,8.24999,8.08,8.24,2951400,4.52598
8.17,8.17,8.17,8.17,000,4.48753
8.17,8.17,8.17,8.17,000,4.48753
8.17,8.17,8.17,8.17,000,4.48753
8.17,8.17,8.17,8.17,000,4.48753
8.17,8.17,8.17,8.17,000,4.48753
8.06,8.17999,7.99,8.17,2256500,4.48753
8.06999,8.08,7.95001,8.02001,1658800,4.40514
8.19,8.22001,7.95001,7.99999,3353600,4.39414
8.08999,8.21,8.08,8.17999,3227200,4.49301
8.22001,8.23,8.05,8.08,3125900,4.43809
8.06,8.26,8.06,8.19,3227100,4.49851
8.06,8.06,8.06,8.06,000,4.42711
7.90999,8.10,7.90,8.06,2100600,4.42711
8.14,8.21,7.90,7.90999,3237100,4.34471
8.29001,8.29001,8.10,8.15999,5131900,4.48203
8.21,8.41,8.17999,8.33999,4420400,4.5809
8.20001,8.41,8.17999,8.24,4442900,4.52598
8.53,8.59,8.15999,8.24999,6674400,4.53146
8.53,8.65001,8.37,8.53,7099600,4.68526
8.73,8.78,8.44,8.53999,9156200,4.69075
8.06,8.87,7.94,8.75,18770100,4.8061
7.79,8.26999,7.75001,8.13001,11520700,4.46556
7.77001,7.85,7.70999,7.75001,2843600,4.25684
7.63,7.79,7.59001,7.78,2910100,4.27331
7.50001,7.63999,7.50001,7.61999,1994500,4.18542
7.85,7.94,7.51,7.52999,5656900,4.13599
7.88999,7.97,7.84001,7.87,3542400,4.32274
8.10,8.10,7.88,7.90,5411800,4.33922
8.08,8.15999,7.95001,8.13001,6077600,4.46556
7.95001,8.17,7.90,8.11001,5949000,4.45457
8.11001,8.15,7.75001,7.93001,6654800,4.35571
8.05,8.17999,7.95001,8.14,6220600,4.47104
7.90999,8.12,7.88,8.04001,4958300,4.41612
7.99999,8.10,7.88999,7.92,5552800,4.35021
7.81,8.05,7.76,7.97999,4077800,4.38316
7.88,8.22001,7.81,7.81999,8000300,4.29528
8.06999,8.15999,7.90,7.90999,4577100,4.34471
8.01,8.15999,7.97,8.12,6368700,4.46006
7.85,8.14,7.77001,8.06,7410200,4.42711
7.74,7.88,7.72999,7.83,4086000,4.30077
7.90,7.97999,7.61,7.75001,5736600,4.25684
7.79999,7.97,7.79,7.90,3782200,4.33922
8.10,8.11001,7.79999,7.84001,6545600,4.30627
8.08,8.23,8.03,8.11001,7835000,4.45457
7.95001,8.26999,7.92,8.15,11196000,4.47654
7.99,8.17999,7.72,8.03,18329200,4.41063
7.50001,8.26999,7.50001,7.97999,18113800,4.38316
7.57001,7.68001,7.49,7.52,2449000,4.1305
7.69,7.69,7.32001,7.52999,2603700,4.13599
7.59001,7.85,7.54,7.63999,3198200,4.19641
7.51,7.77001,7.32001,7.69,4208500,4.22387
7.87,7.97999,7.45999,7.52,6507800,4.1305
7.90,8.12,7.78,7.90999,10032800,4.34471
7.45,8.10,7.38,7.97,17050400,4.37767
7.09999,7.38,7.02,7.36999,3900000,4.04811
7.34,7.43,7.13,7.13,4881000,3.91628
7.21001,7.48001,7.12001,7.40,7821000,4.06459
7.38,7.38,7.16,7.27999,6273400,3.99867
7.21001,7.48001,7.16999,7.39001,6790100,4.0591
7.15,7.25999,7.09999,7.21001,4809200,3.96023
7.15,7.27999,7.11,7.16999,5077900,3.93825
7.05001,7.18999,6.96001,7.14001,4211200,3.92178
6.82999,7.00999,6.78001,7.00,2518400,3.84488
6.70,6.89,6.70,6.84,1925900,3.757
6.88,6.88,6.62,6.76001,4292000,3.71306
7.09999,7.15,6.98,6.98999,3560300,3.83938
7.18,7.25,7.04,7.15,5594100,3.92727
7.06,7.27,7.02,7.21001,8601800,3.96023
6.77,7.18,6.73999,7.14001,11940600,3.92178
6.62999,6.82,6.48,6.78001,9280300,3.72404
6.85001,6.95,6.60001,6.62,5319400,3.63616
7.30001,7.41001,6.96001,6.98,4891200,3.8339
7.25999,7.49,7.13,7.43999,4709300,4.08656
6.95,7.56,6.52,7.36999,3834400,4.04811
7.54999,7.72999,7.02,7.02,5295600,3.85587
7.93001,8.20001,7.60,7.60,5020700,4.17444
8.11001,8.44999,8.03,8.03,1626300,4.41063
8.21,8.26999,8.03,8.14,1010800,4.47104
8.37,8.38001,8.17999,8.26,1191800,4.53696
8.33999,8.53,8.17,8.38001,1830000,4.60288
8.12,8.35,8.12,8.33999,1137900,4.5809
8.32,8.32,7.90999,8.17,911200,4.48753
8.35,8.35,8.35,8.35,000,4.58639
8.35,8.35,8.35,8.35,000,4.58639
8.35,8.35,8.35,8.35,000,4.58639
8.48,8.51999,8.33999,8.35,1086900,4.58639
8.50,8.57,8.42999,8.42999,1174400,4.63033
8.35,8.55,8.35,8.51999,1117600,4.67977
8.73,8.74001,8.40001,8.44,2408400,4.63583
8.92001,8.93,8.71,8.73,2358200,4.79512
9.00,9.04,8.83001,8.87,3191400,4.87202
8.96,9.05,8.91,9.00,3002700,4.94342
8.95,9.05999,8.87999,8.96,2344900,4.92145
9.21001,9.23999,8.91,8.93,4304600,4.90497
9.19001,9.28001,9.10001,9.20,3773000,5.05327
9.09,9.25,9.09,9.19001,4378800,5.04778
9.12001,9.30001,9.05999,9.16,4324800,5.0313
9.40,9.45,9.05999,9.22,5510500,5.06426
9.32,9.48001,9.10001,9.47,6940500,5.20157
9.30001,9.41999,8.96999,9.38,6098100,5.15214
18.78998,18.97999,18.65999,18.85,6532000,4.88025
19.03,19.10002,18.60001,18.83999,5932500,4.87766
19.05001,19.15999,18.70999,19.08,4734500,4.9398
19.28001,19.35,18.56002,19.05001,6565600,4.93204
18.45,19.28999,18.33998,19.19002,8818800,4.96828
18.11999,18.47999,18.00,18.43999,5776300,4.7741
18.13,18.23,17.74001,18.10001,4266600,4.68608
17.98999,18.01001,17.70998,18.01001,3543300,4.66278
18.03999,18.06998,17.51,17.83001,1925900,4.61618
17.78,18.05,17.66002,17.95,3704000,4.64724
17.25001,17.77,17.21999,17.70998,1899200,4.5851
17.06,17.33,16.92,17.19,1165600,4.45048
17.07998,17.07998,17.07998,17.07998,000,4.422
17.07998,17.07998,17.07998,17.07998,000,4.422
17.07998,17.07998,17.07998,17.07998,000,4.422
17.41,17.51,17.03999,17.07998,1601200,4.422
17.60,18.06998,17.38001,17.39999,4628600,4.50485
16.99999,17.87,16.99999,17.70001,4268300,4.58252
17.57999,17.57999,16.93001,16.94002,2340200,4.38576
17.26999,17.64,17.20001,17.58999,2861600,4.55404
16.79,17.37,16.78,17.25001,3088200,4.46602
16.47,16.71998,16.35001,16.71001,1097500,4.32621
16.26001,16.56,16.11,16.56,1167800,4.28737
16.00999,16.29,15.99998,16.25,711200,4.20711
16.35998,16.38,15.99998,16.03001,1159200,4.15016
16.45999,16.80001,16.35998,16.38,754700,4.24077
16.71998,16.76999,16.47,16.47,702300,4.26407
16.97,16.97,16.52,16.67002,767700,4.31586
16.66001,16.80001,16.62998,16.72999,896000,4.33138
16.02,16.66001,16.02,16.63999,926600,4.30808
16.35998,16.35998,16.35998,16.35998,000,4.23559
16.35998,16.35998,16.35998,16.35998,000,4.23559
16.56,16.75001,16.26001,16.35998,1278400,4.23559
17.21999,17.21999,16.49999,16.53998,1628700,4.28219
16.68999,17.24,16.67002,17.03001,1306100,4.40906
17.30002,17.48001,16.80001,16.89001,1964800,4.37281
17.50,17.64,17.10,17.20001,3119000,4.45307
17.97998,17.98999,17.48001,17.73,6620200,4.59029
17.61001,18.15001,17.51,18.05,7229200,4.67313
17.39999,17.62999,17.34001,17.55,2167100,4.54368
16.97,17.39999,16.83,17.35999,2359500,4.49449
16.75001,17.11001,16.71998,16.97,2154000,4.39352
16.67999,16.76999,16.40999,16.76999,1653100,4.34174
16.39001,16.51,16.22999,16.29,772100,4.21747
16.25,16.48001,16.21001,16.31002,945800,4.22265
16.43,16.70,16.21001,16.40002,1438100,4.24595
16.26998,16.48001,16.21001,16.35001,1194200,4.23301
16.40002,16.47,15.99998,16.31999,1813700,4.22523
17.21002,17.37,16.31999,16.45999,2925300,4.26148
17.28,17.46,17.20001,17.25998,1093700,4.4686
17.39999,17.41,17.17999,17.24,1392100,4.46343
17.60,17.70001,17.20001,17.30002,2176200,4.47896
17.47001,17.69,17.30999,17.61001,2574400,4.55922
17.16998,17.39999,17.06,17.35999,2354000,4.49449
17.82,18.10001,16.92,17.06,5561900,4.41682
18.15998,18.34999,17.78,17.93001,9035500,4.64207
17.96,18.33001,17.70998,18.14,9373800,4.69643
18.47999,19.30,17.50,17.95,9095300,4.64724
18.06001,18.90,18.03999,18.43999,8708600,4.7741
18.16999,18.16999,17.88998,18.05,1199300,4.67313
17.95,18.09,17.70998,17.89999,1176800,4.6343
18.19001,18.19001,17.69,17.88998,2104300,4.6317
17.95,18.22,17.95,18.20002,1414700,4.71197
18.42001,18.51998,17.93999,17.97998,1786400,4.65501
18.78998,18.78998,18.38001,18.52999,1890900,4.7974
18.63,18.63,18.63,18.63,000,4.82329
18.63,18.63,18.63,18.63,000,4.82329
18.63,18.63,18.63,18.63,000,4.82329
18.63,18.63,18.63,18.63,000,4.82329
18.63,18.63,18.63,18.63,000,4.82329
18.29002,18.77,18.20002,18.63,3634000,4.82329
18.24001,18.25999,18.06001,18.20002,1102900,4.71197
18.10001,18.33001,18.06998,18.16999,2198700,4.7042
17.78,18.16999,17.70001,18.16999,2165400,4.7042
18.20002,18.32,17.68,17.84999,2876100,4.62135
18.33998,18.45,18.15001,18.18,2236100,4.70679
18.45,18.50,18.11999,18.33998,2522200,4.74821
18.36,18.74999,18.05,18.46001,5502300,4.77928
19.37999,19.37999,18.45,18.46001,7110700,4.77928
18.18,18.65999,18.06998,18.45,4107400,4.77669
18.00,18.48999,17.70001,18.19001,4818400,4.70938
18.61999,18.87998,17.44999,18.00,9348100,4.66019
18.50,18.95,18.15001,18.69001,9883900,4.83883
18.97999,19.28001,18.11002,18.59,23281300,4.81294
18.28001,18.28001,18.28001,18.28001,4036900,4.73268
16.60,16.80001,16.30001,16.62001,2648700,4.30291
16.80001,16.99999,16.54999,16.62998,2658200,4.30549
17.03999,17.20001,16.60,16.93001,3396000,4.38317
17.02001,17.20001,16.85999,17.13999,4702300,4.43753
16.23999,17.19,16.23999,17.11001,5842400,4.42977
16.30001,16.80001,16.09999,16.21001,5341300,4.19676
16.27999,16.39001,16.08001,16.13999,3058400,4.17863
16.22002,17.07998,16.09999,16.44998,5643400,4.25889
16.16,16.53001,15.91999,16.53001,4272600,4.27961
16.00999,16.22999,15.80,16.17001,2643300,4.18641
15.98,16.13999,15.50999,16.08001,3807000,4.1631
15.78999,15.78999,15.78999,15.78999,000,4.08802
15.78999,15.78999,15.78999,15.78999,000,4.08802
15.78999,15.78999,15.78999,15.78999,000,4.08802
16.02,16.12001,15.66,15.78999,3697800,4.08802
15.78999,16.22002,15.61,16.00999,4348400,4.14498
16.83,16.83,15.76001,15.76001,7069800,4.08026
15.59999,16.67002,15.50999,16.54999,7648400,4.28478
15.08,15.80,14.95001,15.70,6481700,4.06472
14.87999,15.19999,14.65999,15.19999,4963900,3.93527
14.42002,14.94,14.20999,14.87999,6630000,3.85242
14.04,14.55001,13.81,14.41001,4628000,3.73074
13.81,14.14001,13.81,14.04,905300,3.63495
14.05001,14.46001,13.90,14.02999,1674800,3.63236
13.90,14.08,13.83998,14.05001,1498700,3.63754
13.29001,13.97999,13.20998,13.97999,2350100,3.61941
13.41,13.50,13.23,13.25002,528200,3.43042
13.30999,13.48999,13.15001,13.46,782000,3.48479
13.50,13.55,13.27,13.28,1142000,3.43818
13.43002,13.64,13.27,13.56998,1671700,3.51326
13.25999,13.42001,13.07999,13.39999,1143700,3.46925
13.24001,13.45,13.12999,13.25999,660600,3.433
12.84998,13.36,12.73,13.25002,1487800,3.43042
12.57998,13.14,12.24,13.00,727100,3.36569
13.05,13.18,12.60,12.71002,299800,3.29061
13.07999,13.20001,12.89999,13.05,260600,3.37864
13.16999,13.23,12.98002,13.00,403200,3.36569
13.33001,13.34999,13.12999,13.15001,410700,3.40453
13.86,13.97002,13.34999,13.38998,739000,3.46666
14.19001,14.19001,13.83001,13.87001,349200,3.59094
14.10001,14.27,14.10001,14.20999,476600,3.67896
14.37998,14.37998,14.10001,14.13,830900,3.65825
14.06002,14.47999,14.00,14.37001,1209600,3.72039
14.05001,14.44,14.00,14.11999,1099800,3.65566
13.79002,14.42999,13.64,14.14001,1021300,3.66084
13.88002,13.92998,13.70002,13.73,715700,3.55469
14.24999,14.24999,13.83998,13.83998,574000,3.58316
14.22,14.31,14.05001,14.31,884500,3.70485
14.23001,14.53,14.14001,14.22,1173600,3.68155
14.29999,14.64998,14.19998,14.19998,873300,3.67637
14.11999,14.60002,14.00,14.19998,714700,3.67637
14.24002,14.31,14.10998,14.10998,917000,3.65307
14.28001,14.36,14.24999,14.31,449100,3.70485
14.51999,14.55998,14.18,14.29999,1264800,3.70226
14.83999,14.83999,14.53,14.60002,1812100,3.77993
14.59001,14.98,14.47999,14.86001,1883400,3.84725
14.36,14.59001,14.35,14.58,1144000,3.77475
14.55001,14.55001,14.29999,14.35,503900,3.7152
14.35,14.50001,14.29999,14.45,835000,3.7411
14.36,14.45,14.19998,14.37001,664200,3.72039
15.08,15.14002,14.35,14.45,2380300,3.7411
15.13001,15.23999,15.09998,15.14999,915000,3.92232
15.09998,15.17,15.03,15.12,711600,3.91456
15.22001,15.25,15.10999,15.10999,956800,3.91197
15.32002,15.32002,15.03,15.22001,1363000,3.94045
15.45998,15.54998,15.28999,15.28999,1744000,3.95857
15.19999,15.68999,14.99,15.68999,5175000,4.06213
15.80,15.80,15.80,15.80,000,4.09061
15.80,15.80,15.80,15.80,000,4.09061
15.80,15.80,15.80,15.80,000,4.09061
15.75,16.34,15.66,15.80,1512300,4.09061
15.70,15.94001,15.52,15.77999,743100,4.08543
15.76001,15.95002,15.70,15.94001,1144000,4.12686
15.32999,15.80,15.32999,15.76001,1062500,4.08026
15.35,15.45001,15.32002,15.41002,457300,3.98964
15.44,15.44,15.44,15.44,000,3.99741
15.44,15.44,15.44,15.44,000,3.99741
15.44,15.44,15.44,15.44,000,3.99741
15.44,15.44,15.44,15.44,000,3.99741
15.44,15.44,15.44,15.44,000,3.99741
15.25,15.46999,15.19999,15.44,728800,3.99741
15.09001,15.48,15.00001,15.32999,1018200,3.96892
15.30,15.44,14.95001,15.05999,617900,3.89902
15.57,15.57,15.22001,15.49001,526600,4.01035
15.35,15.58001,15.27998,15.52,296400,4.01812
15.45998,15.59002,15.32002,15.35,603100,3.97411
15.95002,15.95002,15.41999,15.41999,1214600,3.99222
16.02,16.07,15.90998,15.99998,650400,4.14238
15.90001,16.08001,15.72001,15.98,792200,4.13721
16.49999,16.62001,15.81001,15.88,1256200,4.11132
16.75001,16.75001,16.40002,16.53001,965500,4.27961
16.74,16.87,16.45999,16.58001,2308900,4.29255
17.33,17.34998,16.76999,16.80001,2272400,4.34951
16.71001,17.34998,16.61,16.98998,3816600,4.3987
16.80001,16.94002,16.63999,16.71998,2281200,4.32879
16.70,16.98998,16.65,16.80001,3556300,4.34951
16.40999,16.65,16.33,16.57001,2385200,4.28996
15.97,16.49999,15.97,16.38,2429200,4.24077
16.06,16.40002,16.02,16.08001,1573800,4.1631
15.73999,16.17998,15.55999,16.06,1421500,4.15792
15.62,15.91999,15.62,15.75,902100,4.07766
15.86999,16.25,15.31001,15.77999,1564700,4.08543
15.72998,16.13999,15.59999,15.85001,954700,4.10356
15.68001,15.95002,15.54998,15.90001,1039900,4.1165
16.00999,16.02,15.61,15.68001,1286500,4.05955
16.30001,16.57001,16.15,16.15,1519300,4.18122
16.17998,16.62998,16.13001,16.49999,1665900,4.27184
16.30001,16.43,16.15,16.25,1691200,4.20711
16.12001,16.54999,16.12001,16.38,1599100,4.24077
15.90001,16.25,15.89,16.17998,830500,4.18899
15.75,16.22999,15.67001,16.22999,785200,4.20193
15.70,15.81998,15.63998,15.72998,605300,4.07248
16.09999,16.09999,15.72001,15.72001,1019000,4.0699
16.20,16.27999,15.70,16.18999,1943900,4.19158
16.57001,16.57001,16.26001,16.26001,1371400,4.20971
16.70,16.76002,16.40999,16.43,1619400,4.25372
16.49999,16.84001,16.40002,16.81999,2141300,4.35468
16.49999,16.70,16.26998,16.70,1703400,4.32362
16.58001,16.74,16.33,16.53998,2411200,4.28219
15.90001,16.85999,15.73999,16.85999,2867400,4.36504
15.50999,16.06,15.50999,16.02,2035100,4.14757
15.62,15.72001,15.39,15.50999,1176000,4.01553
15.36001,15.78999,15.32002,15.76001,1298800,4.08026
15.70,15.70,15.21,15.41999,1257500,3.99222
16.11,16.29,15.49001,15.61,1860700,4.04142
16.40999,16.47,16.08998,16.17001,2073200,4.18641
16.49002,16.67999,16.08998,16.45999,3910000,4.26148
16.00999,17.47001,15.82999,16.65,7101600,4.31067
15.64999,16.09999,15.64999,16.02,1615600,4.14757
16.20,16.20,15.30,15.89,1768100,4.11391
15.85001,16.30001,15.70,16.02,2655000,4.14757
15.62,16.20,15.53,15.86999,3274800,4.10873
